sample_index,time_s,packet_index,packet_sequence,sequence_gap_before,packet_tick_ms,packet_flags,stm32_dropped_packets,ch1_raw,ch2_raw,ch3_raw,ch4_raw,ch5_raw,ch6_raw
5829,58.290000000,22,104,0,265935,full,0,0,0,3,4,2412,4
5830,58.300000000,22,104,0,265935,full,0,0,0,6,0,2410,0
5831,58.310000000,22,104,0,265935,full,0,0,2,0,1,2410,0
5832,58.320000000,22,104,0,265935,full,0,0,0,9,3,2415,4
5833,58.330000000,22,104,0,265935,full,0,1,0,0,7,2424,4
5834,58.340000000,22,104,0,265935,full,0,1,5,1,0,2399,0
5835,58.350000000,22,104,0,265935,full,0,4,2,9,8,2407,3
5836,58.360000000,22,104,0,265935,full,0,1,0,6,3,2411,4
5837,58.370000000,22,104,0,265935,full,0,3,0,2,1,2410,2
5838,58.380000000,22,104,0,265935,full,0,0,5,0,2,2402,7
5839,58.390000000,22,104,0,265935,full,0,0,0,5,2,2415,4
5840,58.400000000,22,104,0,265935,full,0,0,4,5,0,2410,0
5841,58.410000000,22,104,0,265935,full,0,0,0,0,6,2410,5
5842,58.420000000,22,104,0,265935,full,0,0,0,4,4,2407,4
5843,58.430000000,22,104,0,265935,full,0,2,0,0,3,2430,6
5844,58.440000000,22,104,0,265935,full,0,0,0,4,5,2411,2
5845,58.450000000,22,104,0,265935,full,0,4,2,1,2,2405,3
5846,58.460000000,22,104,0,265935,full,0,1,1,0,3,2418,3
5847,58.470000000,22,104,0,265935,full,0,1,0,4,3,2415,4
5848,58.480000000,22,104,0,265935,full,0,0,0,0,5,2404,5
5849,58.490000000,22,104,0,265935,full,0,0,0,6,2,2415,5
5850,58.500000000,22,104,0,265935,full,0,0,0,5,0,2410,0
5851,58.510000000,22,104,0,265935,full,0,0,0,0,2,2414,0
5852,58.520000000,22,104,0,265935,full,0,0,0,16,4,2419,2
5853,58.530000000,22,104,0,265935,full,0,0,0,0,8,2414,16
5854,58.540000000,22,104,0,265935,full,0,0,0,4,2,2401,5
5855,58.550000000,22,104,0,265935,full,0,0,0,8,0,2416,0
5856,58.560000000,22,104,0,265935,full,0,0,0,0,4,2402,11
5857,58.570000000,22,104,0,265935,full,0,0,0,7,4,2413,3
5858,58.580000000,22,104,0,265935,full,0,0,0,0,0,2409,0
5859,58.590000000,22,104,0,265935,full,0,0,8,1,7,2420,1
5860,58.600000000,22,104,0,265935,full,0,1,4,11,12,2401,0
5861,58.610000000,22,104,0,265935,full,0,1,0,8,4,2425,4
5862,58.620000000,22,104,0,265935,full,0,2,0,0,0,2401,1
5863,58.630000000,22,104,0,265935,full,0,0,2,2,1,2412,4
5864,58.640000000,22,104,0,265935,full,0,1,0,16,2,2399,4
5865,58.650000000,22,104,0,265935,full,0,0,0,5,1,2423,1
5866,58.660000000,22,104,0,265935,full,0,5,2,0,5,2402,5
5867,58.670000000,22,104,0,265935,full,0,0,0,2,3,2422,3
5868,58.680000000,22,104,0,265935,full,0,0,0,0,16,2402,4
5869,58.690000000,22,104,0,265935,full,0,0,0,0,3,2415,8
5870,58.700000000,22,104,0,265935,full,0,2,2,1,2,2398,4
5871,58.710000000,22,104,0,265935,full,0,0,4,0,12,2418,4
5872,58.720000000,22,104,0,265935,full,0,0,0,3,3,2403,4
5873,58.730000000,22,104,0,265935,full,0,0,0,0,2,2412,8
5874,58.740000000,22,104,0,265935,full,0,0,0,3,3,2413,4
5875,58.750000000,22,104,0,265935,full,0,2,0,6,7,2424,1
5876,58.760000000,22,104,0,265935,full,0,7,0,0,4,2398,4
5877,58.770000000,22,104,0,265935,full,0,0,0,5,4,2411,2
5878,58.780000000,22,104,0,265935,full,0,0,0,0,11,2398,14
5879,58.790000000,22,104,0,265935,full,0,1,0,2,3,2415,2
5880,58.800000000,22,104,0,265935,full,0,0,1,6,2,2399,0
5881,58.810000000,22,104,0,265935,full,0,1,0,0,2,2406,7
5882,58.820000000,22,104,0,265935,full,0,1,0,1,4,2393,4
5883,58.830000000,22,104,0,265935,full,0,3,0,0,0,2413,2
5884,58.840000000,22,104,0,265935,full,0,0,2,1,0,2398,0
5885,58.850000000,22,104,0,265935,full,0,2,8,10,10,2413,5
5886,58.860000000,22,104,0,265935,full,0,0,0,3,2,2399,2
5887,58.870000000,22,104,0,265935,full,0,2,0,1,0,2413,8
5888,58.880000000,23,105,0,268444,half,0,5,2,2,1,2402,13
5889,58.890000000,23,105,0,268444,half,0,0,4,4,3,2418,0
5890,58.900000000,23,105,0,268444,half,0,4,1,4,0,2402,2
5891,58.910000000,23,105,0,268444,half,0,4,1,1,1,2414,13
5892,58.920000000,23,105,0,268444,half,0,4,0,3,0,2392,1
5893,58.930000000,23,105,0,268444,half,0,4,0,0,0,2410,4
5894,58.940000000,23,105,0,268444,half,0,11,0,0,2,2404,0
5895,58.950000000,23,105,0,268444,half,0,9,3,0,0,2414,0
5896,58.960000000,23,105,0,268444,half,0,12,0,0,6,2407,2
5897,58.970000000,23,105,0,268444,half,0,5,0,0,2,2407,9
5898,58.980000000,23,105,0,268444,half,0,6,3,2,2,2401,7
5899,58.990000000,23,105,0,268444,half,0,3,0,1,6,2409,7
5900,59.000000000,23,105,0,268444,half,0,0,0,3,1,2400,0
5901,59.010000000,23,105,0,268444,half,0,0,2,1,8,2431,1
5902,59.020000000,23,105,0,268444,half,0,0,2,8,2,2401,4
5903,59.030000000,23,105,0,268444,half,0,0,0,4,5,2420,2
5904,59.040000000,23,105,0,268444,half,0,0,2,2,0,2398,0
5905,59.050000000,23,105,0,268444,half,0,0,0,4,8,2419,2
5906,59.060000000,23,105,0,268444,half,0,0,1,1,10,2411,1
5907,59.070000000,23,105,0,268444,half,0,6,0,0,5,2416,2
5908,59.080000000,23,105,0,268444,half,0,3,11,1,1,2396,8
5909,59.090000000,23,105,0,268444,half,0,1,0,0,6,2411,2
5910,59.100000000,23,105,0,268444,half,0,0,0,4,0,2397,0
5911,59.110000000,23,105,0,268444,half,0,2,0,1,5,2415,6
5912,59.120000000,23,105,0,268444,half,0,0,0,6,5,2386,3
5913,59.130000000,23,105,0,268444,half,0,1,0,0,7,2415,16
5914,59.140000000,23,105,0,268444,half,0,0,0,4,6,2402,3
5915,59.150000000,23,105,0,268444,half,0,1,1,0,8,2403,6
5916,59.160000000,23,105,0,268444,half,0,0,2,1,6,2411,3
5917,59.170000000,23,105,0,268444,half,0,0,0,2,10,2404,2
5918,59.180000000,23,105,0,268444,half,0,0,1,2,0,2412,0
5919,59.190000000,23,105,0,268444,half,0,6,0,1,6,2416,13
5920,59.200000000,23,105,0,268444,half,0,0,0,1,1,2412,9
5921,59.210000000,23,105,0,268444,half,0,4,0,1,3,2401,3
5922,59.220000000,23,105,0,268444,half,0,4,10,0,2,2407,6
5923,59.230000000,23,105,0,268444,half,0,4,12,0,1,2401,8
5924,59.240000000,23,105,0,268444,half,0,2,0,1,6,2405,0
5925,59.250000000,23,105,0,268444,half,0,0,0,2,4,2405,1
5926,59.260000000,23,105,0,268444,half,0,0,0,3,5,2403,2
5927,59.270000000,23,105,0,268444,half,0,0,4,1,1,2398,0
5928,59.280000000,23,105,0,268444,half,0,0,1,4,0,2400,0
5929,59.290000000,23,105,0,268444,half,0,4,0,0,6,2413,13
5930,59.300000000,23,105,0,268444,half,0,8,1,0,2,2403,0
5931,59.310000000,23,105,0,268444,half,0,6,0,1,5,2413,0
5932,59.320000000,23,105,0,268444,half,0,13,0,1,2,2397,7
5933,59.330000000,23,105,0,268444,half,0,4,0,0,2,2404,8
5934,59.340000000,23,105,0,268444,half,0,0,0,2,6,2411,13
5935,59.350000000,23,105,0,268444,half,0,0,0,5,0,2401,0
5936,59.360000000,23,105,0,268444,half,0,1,0,0,5,2406,2
5937,59.370000000,23,105,0,268444,half,0,0,0,13,6,2404,5
5938,59.380000000,23,105,0,268444,half,0,1,0,2,6,2409,6
5939,59.390000000,23,105,0,268444,half,0,0,0,4,7,2405,4
5940,59.400000000,23,105,0,268444,half,0,2,0,0,7,2408,5
5941,59.410000000,23,105,0,268444,half,0,0,0,4,5,2394,3
5942,59.420000000,23,105,0,268444,half,0,0,0,4,13,2409,1
5943,59.430000000,23,105,0,268444,half,0,0,0,2,4,2396,2
5944,59.440000000,23,105,0,268444,half,0,2,0,0,6,2417,0
5945,59.450000000,23,105,0,268444,half,0,0,3,0,0,2409,8
5946,59.460000000,23,105,0,268444,half,0,1,0,0,6,2415,7
5947,59.470000000,23,105,0,268444,half,0,4,3,2,1,2407,6
5948,59.480000000,23,105,0,268444,half,0,4,0,2,1,2405,5
5949,59.490000000,23,105,0,268444,half,0,1,0,0,6,2403,0
5950,59.500000000,23,105,0,268444,half,0,0,0,3,0,2407,0
5951,59.510000000,23,105,0,268444,half,0,0,0,4,3,2421,3
5952,59.520000000,23,105,0,268444,half,0,2,1,10,4,2409,5
5953,59.530000000,23,105,0,268444,half,0,0,0,5,6,2408,4
5954,59.540000000,23,105,0,268444,half,0,0,1,2,1,2419,2
5955,59.550000000,23,105,0,268444,half,0,0,0,4,5,2406,1
5956,59.560000000,23,105,0,268444,half,0,0,0,3,13,2421,0
5957,59.570000000,23,105,0,268444,half,0,5,0,0,6,2407,9
5958,59.580000000,23,105,0,268444,half,0,1,0,0,3,2413,9
5959,59.590000000,23,105,0,268444,half,0,2,0,2,5,2395,0
5960,59.600000000,23,105,0,268444,half,0,0,0,2,9,2412,1
5961,59.610000000,23,105,0,268444,half,0,1,1,0,6,2403,13
5962,59.620000000,23,105,0,268444,half,0,0,0,4,6,2414,1
5963,59.630000000,23,105,0,268444,half,0,9,0,0,7,2399,11
5964,59.640000000,23,105,0,268444,half,0,0,1,2,6,2419,2
5965,59.650000000,23,105,0,268444,half,0,0,1,2,3,2399,11
5966,59.660000000,23,105,0,268444,half,0,0,0,5,7,2408,4
5967,59.670000000,23,105,0,268444,half,0,0,1,1,2,2408,1
5968,59.680000000,23,105,0,268444,half,0,0,3,3,0,2408,0
5969,59.690000000,23,105,0,268444,half,0,8,0,1,6,2409,4
5970,59.700000000,23,105,0,268444,half,0,0,1,0,0,2408,10
5971,59.710000000,23,105,0,268444,half,0,10,0,0,6,2412,2
5972,59.720000000,23,105,0,268444,half,0,8,0,0,2,2411,8
5973,59.730000000,23,105,0,268444,half,0,4,0,0,4,2400,6
5974,59.740000000,23,105,0,268444,half,0,0,0,1,8,2411,5
5975,59.750000000,23,105,0,268444,half,0,0,0,2,1,2397,0
5976,59.760000000,23,105,0,268444,half,0,0,0,4,6,2419,3
5977,59.770000000,23,105,0,268444,half,0,0,2,3,4,2396,2
5978,59.780000000,23,105,0,268444,half,0,0,2,3,0,2415,1
5979,59.790000000,23,105,0,268444,half,0,9,0,1,4,2395,4
5980,59.800000000,23,105,0,268444,half,0,0,0,2,2,2418,8
5981,59.810000000,23,105,0,268444,half,0,0,0,1,6,2399,5
5982,59.820000000,23,105,0,268444,half,0,6,8,2,2,2412,7
5983,59.830000000,23,105,0,268444,half,0,4,0,2,3,2400,7
5984,59.840000000,23,105,0,268444,half,0,0,1,1,6,2406,0
5985,59.850000000,23,105,0,268444,half,0,0,0,2,0,2397,0
5986,59.860000000,23,105,0,268444,half,0,0,2,2,3,2411,8
5987,59.870000000,23,105,0,268444,half,0,0,0,4,6,2410,5
5988,59.880000000,23,105,0,268444,half,0,0,0,0,10,2411,7
5989,59.890000000,23,105,0,268444,half,0,0,0,4,7,2402,2
5990,59.900000000,23,105,0,268444,half,0,0,0,3,5,2415,15
5991,59.910000000,23,105,0,268444,half,0,0,0,4,6,2399,2
5992,59.920000000,23,105,0,268444,half,0,0,2,1,1,2413,0
5993,59.930000000,23,105,0,268444,half,0,0,1,1,0,2391,2
5994,59.940000000,23,105,0,268444,half,0,3,0,0,2,2418,2
5995,59.950000000,23,105,0,268444,half,0,10,1,2,2,2402,2
5996,59.960000000,23,105,0,268444,half,0,10,0,0,5,2417,11
5997,59.970000000,23,105,0,268444,half,0,5,5,2,0,2395,5
5998,59.980000000,23,105,0,268444,half,0,6,12,2,3,2408,7
5999,59.990000000,23,105,0,268444,half,0,2,0,3,8,2400,11
6000,60.000000000,23,105,0,268444,half,0,4,8,4,8,2409,4
6001,60.010000000,23,105,0,268444,half,0,0,0,4,1,2416,3
6002,60.020000000,23,105,0,268444,half,0,0,0,3,8,2408,2
6003,60.030000000,23,105,0,268444,half,0,6,0,1,4,2402,4
6004,60.040000000,23,105,0,268444,half,0,0,0,0,7,2411,0
6005,60.050000000,23,105,0,268444,half,0,0,0,2,0,2399,0
6006,60.060000000,23,105,0,268444,half,0,2,0,1,4,2411,12
6007,60.070000000,23,105,0,268444,half,0,0,0,1,5,2412,2
6008,60.080000000,23,105,0,268444,half,0,0,0,0,4,2410,3
6009,60.090000000,23,105,0,268444,half,0,0,1,2,4,2397,1
6010,60.100000000,23,105,0,268444,half,0,0,0,3,8,2398,3
6011,60.110000000,23,105,0,268444,half,0,0,0,3,0,2408,0
6012,60.120000000,23,105,0,268444,half,0,0,0,0,4,2411,0
6013,60.130000000,23,105,0,268444,half,0,0,0,3,0,2397,2
6014,60.140000000,23,105,0,268444,half,0,10,0,0,4,2413,0
6015,60.150000000,23,105,0,268444,half,0,0,0,0,1,2406,12
6016,60.160000000,23,105,0,268444,half,0,4,0,1,6,2417,14
6017,60.170000000,23,105,0,268444,half,0,5,0,1,4,2401,9
6018,60.180000000,23,105,0,268444,half,0,6,3,1,2,2410,8
6019,60.190000000,23,105,0,268444,half,0,0,0,3,5,2395,0
6020,60.200000000,23,105,0,268444,half,0,0,0,5,0,2408,1
6021,60.210000000,23,105,0,268444,half,0,2,1,1,7,2406,14
6022,60.220000000,23,105,0,268444,half,0,0,0,3,6,2408,3
6023,60.230000000,23,105,0,268444,half,0,0,2,5,6,2407,4
6024,60.240000000,23,105,0,268444,half,0,0,0,2,0,2402,3
6025,60.250000000,23,105,0,268444,half,0,0,2,3,6,2411,4
6026,60.260000000,23,105,0,268444,half,0,0,0,1,4,2406,0
6027,60.270000000,23,105,0,268444,half,0,2,0,2,7,2419,7
6028,60.280000000,23,105,0,268444,half,0,2,1,0,4,2423,0
6029,60.290000000,23,105,0,268444,half,0,0,2,5,6,2412,1
6030,60.300000000,23,105,0,268444,half,0,0,0,0,8,2415,14
6031,60.310000000,23,105,0,268444,half,0,0,0,6,8,2406,4
6032,60.320000000,23,105,0,268444,half,0,0,0,2,0,2399,0
6033,60.330000000,23,105,0,268444,half,0,0,1,2,0,2408,1
6034,60.340000000,23,105,0,268444,half,0,4,0,1,6,2411,0
6035,60.350000000,23,105,0,268444,half,0,3,0,0,0,2412,0
6036,60.360000000,23,105,0,268444,half,0,12,0,1,14,2417,1
6037,60.370000000,23,105,0,268444,half,0,4,2,0,2,2411,5
6038,60.380000000,23,105,0,268444,half,0,0,1,1,5,2401,2
6039,60.390000000,23,105,0,268444,half,0,7,0,2,5,2403,14
6040,60.400000000,23,105,0,268444,half,0,1,1,0,1,2402,0
6041,60.410000000,23,105,0,268444,half,0,4,0,0,3,2416,11
6042,60.420000000,23,105,0,268444,half,0,6,15,1,3,2403,4
6043,60.430000000,23,105,0,268444,half,0,6,4,0,1,2405,6
6044,60.440000000,23,105,0,268444,half,0,1,0,1,6,2404,7
6045,60.450000000,23,105,0,268444,half,0,0,0,2,9,2411,1
6046,60.460000000,23,105,0,268444,half,0,1,0,0,6,2407,0
6047,60.470000000,23,105,0,268444,half,0,0,0,6,7,2414,6
6048,60.480000000,23,105,0,268444,half,0,2,0,5,6,2403,0
6049,60.490000000,23,105,0,268444,half,0,0,1,3,2,2408,0
6050,60.500000000,23,105,0,268444,half,0,0,0,2,6,2399,1
6051,60.510000000,23,105,0,268444,half,0,2,2,2,0,2416,6
6052,60.520000000,23,105,0,268444,half,0,0,4,0,1,2399,4
6053,60.530000000,23,105,0,268444,half,0,0,0,12,6,2416,2
6054,60.540000000,23,105,0,268444,half,0,0,0,1,0,2407,1
6055,60.550000000,23,105,0,268444,half,0,0,0,3,6,2406,2
6056,60.560000000,23,105,0,268444,half,0,0,3,2,0,2409,2
6057,60.570000000,23,105,0,268444,half,0,11,0,1,3,2411,2
6058,60.580000000,23,105,0,268444,half,0,2,0,2,1,2346,6
6059,60.590000000,23,105,0,268444,half,0,2,0,2,6,2463,2
6060,60.600000000,23,105,0,268444,half,0,0,0,4,3,2347,0
6061,60.610000000,23,105,0,268444,half,0,1,0,1,6,2479,5
6062,60.620000000,23,105,0,268444,half,0,0,0,5,4,2339,2
6063,60.630000000,23,105,0,268444,half,0,0,0,1,5,2499,4
6064,60.640000000,23,105,0,268444,half,0,0,0,11,3,2335,4
6065,60.650000000,23,105,0,268444,half,0,2,0,2,8,2459,3
6066,60.660000000,23,105,0,268444,half,0,0,0,8,7,2399,2
6067,60.670000000,23,105,0,268444,half,0,1,3,3,1,2409,1
6068,60.680000000,23,105,0,268444,half,0,0,0,4,0,2392,1
6069,60.690000000,23,105,0,268444,half,0,4,2,1,5,2427,0
6070,60.700000000,23,105,0,268444,half,0,0,1,0,3,2410,0
6071,60.710000000,23,105,0,268444,half,0,4,0,0,5,2416,0
6072,60.720000000,23,105,0,268444,half,0,5,0,0,0,2396,5
6073,60.730000000,23,105,0,268444,half,0,5,0,1,3,2411,6
6074,60.740000000,23,105,0,268444,half,0,0,0,1,4,2391,9
6075,60.750000000,23,105,0,268444,half,0,0,0,4,7,2414,2
6076,60.760000000,23,105,0,268444,half,0,0,2,1,5,2410,3
6077,60.770000000,23,105,0,268444,half,0,0,2,4,0,2412,1
6078,60.780000000,23,105,0,268444,half,0,0,0,3,0,2396,2
6079,60.790000000,23,105,0,268444,half,0,3,0,1,5,2423,5
6080,60.800000000,23,105,0,268444,half,0,5,1,0,1,2402,1
6081,60.810000000,23,105,0,268444,half,0,2,0,0,4,2416,9
6082,60.820000000,23,105,0,268444,half,0,6,10,2,4,2401,7
6083,60.830000000,23,105,0,268444,half,0,5,2,1,2,2411,6
6084,60.840000000,23,105,0,268444,half,0,1,0,1,8,2399,7
6085,60.850000000,23,105,0,268444,half,0,0,0,4,0,2411,1
6086,60.860000000,23,105,0,268444,half,0,2,0,0,4,2395,0
6087,60.870000000,23,105,0,268444,half,0,0,0,4,4,2421,5
6088,60.880000000,23,105,0,268444,half,0,0,0,3,6,2399,0
6089,60.890000000,23,105,0,268444,half,0,0,0,0,7,2418,2
6090,60.900000000,23,105,0,268444,half,0,1,0,2,5,2411,14
6091,60.910000000,23,105,0,268444,half,0,0,0,3,7,2430,2
6092,60.920000000,23,105,0,268444,half,0,0,2,3,0,2403,0
6093,60.930000000,23,105,0,268444,half,0,0,0,1,1,2404,0
6094,60.940000000,23,105,0,268444,half,0,2,0,0,4,2407,0
6095,60.950000000,23,105,0,268444,half,0,1,1,0,1,2412,4
6096,60.960000000,23,105,0,268444,half,0,0,0,0,5,2405,9
6097,60.970000000,23,105,0,268444,half,0,6,6,0,3,2405,6
6098,60.980000000,23,105,0,268444,half,0,5,8,2,3,2396,5
6099,60.990000000,23,105,0,268444,half,0,1,0,0,6,2424,15
6100,61.000000000,23,105,0,268444,half,0,0,0,4,0,2392,2
6101,61.010000000,23,105,0,268444,half,0,4,1,1,4,2403,5
6102,61.020000000,23,105,0,268444,half,0,1,0,0,3,2400,0
6103,61.030000000,23,105,0,268444,half,0,5,2,1,4,2416,9
6104,61.040000000,23,105,0,268444,half,0,0,0,2,6,2409,3
6105,61.050000000,23,105,0,268444,half,0,0,0,2,0,2410,2
6106,61.060000000,23,105,0,268444,half,0,1,0,3,6,2398,16
6107,61.070000000,23,105,0,268444,half,0,0,0,5,5,2418,4
6108,61.080000000,23,105,0,268444,half,0,0,0,1,4,2398,5
6109,61.090000000,23,105,0,268444,half,0,0,2,3,10,2417,1
6110,61.100000000,23,105,0,268444,half,0,0,0,5,7,2406,2
6111,61.110000000,23,105,0,268444,half,0,0,2,5,5,2423,0
6112,61.120000000,23,105,0,268444,half,0,4,0,1,3,2399,1
6113,61.130000000,23,105,0,268444,half,0,0,0,0,0,2415,0
6114,61.140000000,23,105,0,268444,half,0,2,0,0,6,2407,7
6115,61.150000000,23,105,0,268444,half,0,0,2,1,0,2416,8
6116,61.160000000,23,105,0,268444,half,0,11,0,0,4,2403,9
6117,61.170000000,23,105,0,268444,half,0,5,13,1,2,2397,6
6118,61.180000000,23,105,0,268444,half,0,5,4,1,2,2403,8
6119,61.190000000,23,105,0,268444,half,0,2,0,0,7,2403,0
6120,61.200000000,23,105,0,268444,half,0,0,0,4,0,2402,2
6121,61.210000000,23,105,0,268444,half,0,3,3,2,6,2409,16
6122,61.220000000,23,105,0,268444,half,0,0,0,2,6,2406,2
6123,61.230000000,23,105,0,268444,half,0,0,0,4,8,2422,5
6124,61.240000000,23,105,0,268444,half,0,0,0,2,5,2405,0
6125,61.250000000,23,105,0,268444,half,0,2,0,5,5,2416,2
6126,61.260000000,23,105,0,268444,half,0,0,0,3,0,2385,0
6127,61.270000000,23,105,0,268444,half,0,2,0,0,6,2415,10
6128,61.280000000,23,105,0,268444,half,0,2,2,0,0,2376,2
6129,61.290000000,23,105,0,268444,half,0,0,0,2,5,2420,4
6130,61.300000000,23,105,0,268444,half,0,2,0,0,7,2399,12
6131,61.310000000,23,105,0,268444,half,0,0,0,4,6,2424,5
6132,61.320000000,23,105,0,268444,half,0,0,0,3,2,2400,2
6133,61.330000000,23,105,0,268444,half,0,0,1,4,1,2404,0
6134,61.340000000,23,105,0,268444,half,0,8,0,0,7,2416,2
6135,61.350000000,23,105,0,268444,half,0,3,0,0,0,2408,7
6136,61.360000000,23,105,0,268444,half,0,8,0,0,3,2411,0
6137,61.370000000,23,105,0,268444,half,0,6,7,0,2,2389,8
6138,61.380000000,23,105,0,268444,half,0,0,2,4,0,2401,1
6139,61.390000000,23,105,0,268444,half,0,11,0,0,3,2411,11
6140,61.400000000,23,105,0,268444,half,0,0,1,0,0,2409,0
6141,61.410000000,23,105,0,268444,half,0,0,0,0,4,2409,13
6142,61.420000000,23,105,0,268444,half,0,5,0,1,0,2407,6
6143,61.430000000,23,105,0,268444,half,0,6,6,0,2,2404,8
6144,61.440000000,24,106,0,270953,full,0,1,0,0,3,2411,3
6145,61.450000000,24,106,0,270953,full,0,0,2,2,3,2417,2
6146,61.460000000,24,106,0,270953,full,0,1,2,1,4,2419,3
6147,61.470000000,24,106,0,270953,full,0,2,2,0,4,2410,2
6148,61.480000000,24,106,0,270953,full,0,1,3,2,4,2418,4
6149,61.490000000,24,106,0,270953,full,0,0,1,2,4,2403,1
6150,61.500000000,24,106,0,270953,full,0,0,0,5,6,2426,2
6151,61.510000000,24,106,0,270953,full,0,0,0,4,0,2400,0
6152,61.520000000,24,106,0,270953,full,0,0,0,2,8,2411,5
6153,61.530000000,24,106,0,270953,full,0,0,0,1,7,2415,7
6154,61.540000000,24,106,0,270953,full,0,0,0,1,6,2415,2
6155,61.550000000,24,106,0,270953,full,0,11,0,1,2,2409,10
6156,61.560000000,24,106,0,270953,full,0,0,0,2,3,2404,2
6157,61.570000000,24,106,0,270953,full,0,0,2,0,0,2383,5
6158,61.580000000,24,106,0,270953,full,0,0,0,2,8,2416,4
6159,61.590000000,24,106,0,270953,full,0,0,1,5,0,2399,3
6160,61.600000000,24,106,0,270953,full,0,0,0,3,6,2422,5
6161,61.610000000,24,106,0,270953,full,0,0,2,3,0,2406,0
6162,61.620000000,24,106,0,270953,full,0,5,0,0,6,2416,10
6163,61.630000000,24,106,0,270953,full,0,4,0,0,2,2412,6
6164,61.640000000,24,106,0,270953,full,0,2,0,2,7,2415,4
6165,61.650000000,24,106,0,270953,full,0,4,0,0,6,2411,1
6166,61.660000000,24,106,0,270953,full,0,1,0,3,4,2391,14
6167,61.670000000,24,106,0,270953,full,0,1,0,2,6,2399,0
6168,61.680000000,24,106,0,270953,full,0,0,1,1,6,2428,2
6169,61.690000000,24,106,0,270953,full,0,1,1,2,1,2401,1
6170,61.700000000,24,106,0,270953,full,0,3,0,5,6,2420,2
6171,61.710000000,24,106,0,270953,full,0,0,0,4,1,2401,0
6172,61.720000000,24,106,0,270953,full,0,5,0,2,4,2423,1
6173,61.730000000,24,106,0,270953,full,0,5,3,0,5,2405,11
6174,61.740000000,24,106,0,270953,full,0,2,0,2,6,2415,5
6175,61.750000000,24,106,0,270953,full,0,5,0,0,1,2417,0
6176,61.760000000,24,106,0,270953,full,0,3,1,1,6,2416,11
6177,61.770000000,24,106,0,270953,full,0,0,0,0,2,2419,0
6178,61.780000000,24,106,0,270953,full,0,3,0,0,5,2411,2
6179,61.790000000,24,106,0,270953,full,0,0,0,0,15,2403,0
6180,61.800000000,24,106,0,270953,full,0,10,0,0,5,2419,3
6181,61.810000000,24,106,0,270953,full,0,8,0,0,3,2411,0
6182,61.820000000,24,106,0,270953,full,0,5,11,2,2,2413,8
6183,61.830000000,24,106,0,270953,full,0,6,0,2,5,2404,8
6184,61.840000000,24,106,0,270953,full,0,2,0,1,6,2418,4
6185,61.850000000,24,106,0,270953,full,0,12,0,0,4,2347,2
6186,61.860000000,24,106,0,270953,full,0,2,0,0,6,2463,6
6187,61.870000000,24,106,0,270953,full,0,0,0,1,4,2345,14
6188,61.880000000,24,106,0,270953,full,0,2,1,0,5,2473,13
6189,61.890000000,24,106,0,270953,full,0,0,0,0,5,2331,2
6190,61.900000000,24,106,0,270953,full,0,10,0,0,5,2488,2
6191,61.910000000,24,106,0,270953,full,0,0,0,0,6,2335,0
6192,61.920000000,24,106,0,270953,full,0,4,0,2,6,2491,12
6193,61.930000000,24,106,0,270953,full,0,0,3,4,6,2356,2
6194,61.940000000,24,106,0,270953,full,0,0,1,4,0,2468,3
6195,61.950000000,24,106,0,270953,full,0,0,0,3,6,2339,3
6196,61.960000000,24,106,0,270953,full,0,0,2,3,0,2472,0
6197,61.970000000,24,106,0,270953,full,0,4,0,0,4,2347,0
6198,61.980000000,24,106,0,270953,full,0,6,1,1,2,2470,11
6199,61.990000000,24,106,0,270953,full,0,2,0,2,6,2346,11
6200,62.000000000,24,106,0,270953,full,0,2,0,1,4,2481,12
6201,62.010000000,24,106,0,270953,full,0,1,0,0,2,2331,10
6202,62.020000000,24,106,0,270953,full,0,1,0,3,5,2487,0
6203,62.030000000,24,106,0,270953,full,0,0,0,2,4,2327,4
6204,62.040000000,24,106,0,270953,full,0,0,4,0,6,2479,3
6205,62.050000000,24,106,0,270953,full,0,5,0,0,2,2337,10
6206,62.060000000,24,106,0,270953,full,0,1,4,3,2,2459,8
6207,62.070000000,24,106,0,270953,full,0,0,1,2,0,2323,2
6208,62.080000000,24,106,0,270953,full,0,0,0,4,4,2467,2
6209,62.090000000,24,106,0,270953,full,0,0,2,1,3,2328,0
6210,62.100000000,24,106,0,270953,full,0,0,0,14,7,2470,3
6211,62.110000000,24,106,0,270953,full,0,0,0,0,0,2338,1
6212,62.120000000,24,106,0,270953,full,0,10,0,0,5,2459,0
6213,62.130000000,24,106,0,270953,full,0,3,6,0,1,2352,5
6214,62.140000000,24,106,0,270953,full,0,0,0,0,18,2447,8
6215,62.150000000,24,106,0,270953,full,0,5,0,0,5,2353,2
6216,62.160000000,24,106,0,270953,full,0,2,2,2,5,2451,16
6217,62.170000000,24,106,0,270953,full,0,1,0,2,6,2359,0
6218,62.180000000,24,106,0,270953,full,0,0,2,4,7,2458,2
